REPO, SHA, CONFIG_PARAMETER, TEST_NAME, VALUE, TYPE(GOOD|BAD), EXPECTATION(PASS|FAIL)
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.source.hive.default-decimal-scale, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.HybridCubeCLITest#test1Create, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.HybridCubeCLITest#test1Create, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.kylin.cube.rowkey-encoding-auto-convert, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.HybridCubeCLITest#test1Create, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.HybridCubeCLITest#test1Create,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.data-model-manager-impl, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.storage.hbase.namespace, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.storage.hbase.namespace, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, default, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.segment-advisor, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, org.apache.kylin.cube.CubeSegmentAdvisor, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.segment-advisor, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, TRUE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, FALSE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#test1Create, TRUE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#test1Create, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#test1Create, FALSE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.HybridCubeCLITest#test1Create, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, TRUE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, FALSE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, TRUE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, FALSE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.aggrgroup.is-mandatory-only-valid, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.HybridCubeCLITest#test1Create, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.HybridCubeCLITest#test1Create,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.hbasemapping-adapter, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute,  , GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, DefaultSyncErrorHandler, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.HybridCubeCLITest#test1Create, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.HybridCubeCLITest#test1Create,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.HybridCubeCLITest#test1Create, DefaultSyncErrorHandler, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, DefaultSyncErrorHandler, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.sync-error-handler, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, DefaultSyncErrorHandler, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, 0, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.HybridCubeCLITest#testSegmentNotOverlap, -300, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.HybridCubeCLITest#test1Create, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.HybridCubeCLITest#test1Create, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, 0, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, -300, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, 0, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.cube.rowkey.max-size, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, -300, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.ClientEnvExtractorTest#testError, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.ClientEnvExtractorTest#testError, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.ClientEnvExtractorTest#testTimeout, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.ClientEnvExtractorTest#testTimeout, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.ClientEnvExtractorTest#testNormal, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.tool.ClientEnvExtractorTest#testNormal, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.realization-providers, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metadata.realization-providers, org.apache.kylin.tool.CubeMetaExtractorTest#testExtractorByPrj,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-query-spark-stage, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-query-spark-stage, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, METRICS_QUERY_SPARK_STAGE, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, Prod, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, PROD, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, QA, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, Dev, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, DEV, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.prefix, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.prefix, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, KYLIN, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-query-spark-job, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, METRICS_QUERY_SPARK_JOB, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-query-spark-job, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-query-execution, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-query-execution, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, METRICS_QUERY_EXECUTION, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-suffix, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, DEV, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-suffix, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-job, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, METRICS_JOB, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-job, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-job-exception, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, METRICS_JOB_EXCEPTION, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.metrics.subject-job-exception, org.apache.kylin.tool.metrics.systemcube.SCCreatorTest#testExecute, obviously-bad-value, BAD, PASS
